UserName,ScreenName,Location,TweetAt,OriginalTweet,Sentiment
4967,49919,United Kingdom,17-03-2020,"My #selfisolation online shopping hoard includes a spice rack, a floor lamp and 2x toilet brushes. Wbu? #COVID2019 #adulting",Neutral
4968,49920,"College Station, TX",17-03-2020,"Consumers looking to online shopping now more than ever?
@maysbusiness #retailing #tamu #coronavirus #covid19 #amazon
https://t.co/AoIgzI4bnf https://t.co/vPZlTkd8Rh",Neutral
4969,49921,"Windsor, Ontario, Canada",17-03-2020,Canada s will not run out of food and essential supplies despite the unprecedented levels of demand seen amidst the novel outbreak,Positive
4970,49922,,17-03-2020,Here's a list of temporary store closings due to the #coronavirus. https://t.co/w1GkCIUw3q #retail #storeclosings https://t.co/Mmq7Odhook,Neutral
4971,49923,Tampa FL,17-03-2020,"Texas #grocery tradeshow #VivaFreshExpo to cancel it's 2020 event. The announcement offers a credit for 2021 or a partial/full refund.

Exhibitors &amp; suppliers across all #retail segments have taken to digital #B2B marketing amid the #coronavirus crisis.

https://t.co/xc6c0pTtpK https://t.co/qLcih625qQ",Negative
4972,49924,Tampa FL,17-03-2020,"New Interactive Consumer Spending Report: COVID-19 Pandemic Impacts Consumer Economic Index. ÂDespite the circumstances, retail spending is expected to continue through the next 30 daysÂÂ #Retail #restaurants #coronavirus
https://t.co/B2x2RfPPdu",Neutral
4973,49925,"West Midlands, England",17-03-2020,"The word #humanity is from the Latin humanitas for ""human nature, kindness..Â
For all those increasing purchase prices and exploiting those in need. Take a moment to reflex, these are times of need #worktogether #CoronavirusOutbreak #COVID2019 #TuesdayThoughts #ukcoronavirus",Neutral
4974,49926,,17-03-2020,"#coronavirus cancelled my future (for the time being), and retail grocery store employees were just drafted to the front lines of the apocalypse.",Negative
4975,49927,"Nashville, TN",17-03-2020,"Pray for those on the front lines trying to serve Â health care workers, grocery store staff (be kind and thankful), etc. #StPatricksDay #StayAtHomeChallenge #firstresponders #grocerystores #COVID2019 #ChineseVirus #TuesdayMorning",Extremely Positive
4976,49928,"Los Angeles, CA",17-03-2020,The real winners in this crisis are the gun manufacturers.  The only lines longer than the supermarket are at the three gun stores within a one mile radius of my house. All have lines down the sidewalk. The only thing scarier than the #COVID2019 virus are scared morons with guns.,Extremely Negative
4977,49929,"New England, USA",17-03-2020,"Went to the grocery store this morning; still no toilet paper, no hand sanitizer, paper towels or bottled water.  
On a side note, they still have plenty of canned Wuhan Bat. 
#wuhanbat #grocerystores #COVID2019 #CoronavirusOutbreak",Negative
4978,49930,,17-03-2020,This is a cool company policy Sephora is closing its stores and moving corporate to work from home BUT will continue to pay its retail workers in full for shifts they had scheduled even though they aren t going to be working at all not even from home,Neutral
4979,49931,Wiltshire UK,17-03-2020,"@piersmorgan You're an adult, make you own decisions, if it's open support it and go. You'd go to the supermarket  get on a train, walk into a pharmacy, why not the local pub? #COVID2019 
Toughen up and stop being such a #snowflake",Positive
4980,49932,,17-03-2020,"If you are one of the people that has an essential job, or if you are headed to the grocery store, you might want to take a moment to sanitize your car. 

Here's what you want to clean:

#Covid_19",Positive
4981,49933,,17-03-2020,"Seeing bare aisles at the grocery store lately? Read a #ChefPassportMagazine article and learn what's essential to buy during the pandemic.
#coronavirus #cookingclass #pantry",Neutral
4982,49934,PNW,17-03-2020,To the doctors amp nurses working overtime at risk to their health to the grocery store workers keeping necessities available to anyone sacrificing to help others in need tremendous gratitude is given to you,Positive
4983,49935,USC #classof2019,17-03-2020,"If I were president:
IÂd give the US 1 week to stock up and prepare for a 3 week quarantine. Then, only allow Amazon drivers (supplies/food), police force and medical staff on the roads for the 3 week period. The virus would then die off! #Coronavirus #stayhomechallenge #Trump",Negative
4984,49936,,17-03-2020,I wish every grocery store in America would set aside the first two hours of opening to allow senior citizens to shop like  #dollargeneral  #COVID2019,Extremely Positive
4985,49937,"Vancouver, BC, Canada",17-03-2020,@rheum_covid @psufka @ACEJointHealth We are the largest most active #arthritis patient org in Canada yet arenÂt listed as a sponsor? Arthritis Consumer Experts https://t.co/xmcabjOUGo Here to help! #COVID2019,Extremely Positive
4986,49938,Beijing,17-03-2020,"China's consumer prices will rise at a slower pace over rest of 2020 as China has largely curbed spread of COVID-19 and business activities have steadily returned to normal, an official said Tuesday. There's no basis for overall price hikes.",Negative
4987,49939,"Southampton, England",17-03-2020,You know I m not even worried about the actual virus itself I m worried about the shops etc running out of food and none of us getting paid because of the ridiculous amount of panic that s being caused by this,Negative
4988,49940,England,17-03-2020,"Saw loads of over 70Âs forced to go to Supermarket today cos no delivery available for 3 wks. Only to find empty shelves of vital items like bread,milk,toilet https://t.co/vPhp9rEibmÂs heartbreaking.They have risked their health to go out &amp; for what?? #COVID2019 #Supermarkets",Extremely Negative
4989,49941,SoCo RI via K-ville PA,17-03-2020,I hear some concern about buying gift cards as some restaurants may not survive. If somehow there were guarantees these could be honored elsewhere or refunded it might boost consumer confidence and give local restaurants some cash. @GovRaimondo @RIHospitality #coronavirus,Extremely Positive
4990,49942,,17-03-2020,At least the transfer market wonÂt explode with high prices for players who do wel at Euros.. thatÂs a good thing..... right?? #Euro2020 #COVID2019 #transfermarkt,Extremely Positive
4991,49943,,17-03-2020,Dear genius countrymen and women. Soap works better than hand sanitizer. Toilet paper isn't necessary when you're at home. And there's plenty of food to go around if you'd stop going to the fucking grocery store for a few days. #coronavirus,Extremely Positive
4992,49944,Zurich,17-03-2020,Going around the supermarket  feels like a game of pacman as we move between the aisles picking up food and trying not to bump into anyone #coronavirus,Positive
4993,49945,"Melbourne, Australia",17-03-2020,"#Australia can you please share photos of all the baked goods you're currently making with all this flour and sugar that is flying off the supermarket shelves right now! 
#COVID2019 #stayhomechallenge #shutdownaustralia #baking #coronavirusaustralia #masterchefau",Positive
4994,49946,"Cambridge, England",17-03-2020,Just got back from the supermarket. The most surprising empty shelf was the tonic water. Apparently facing weeks of isolation without access to a G&amp;T is unthinkable. #COVID2019,Negative
4995,49947,"Boston, Massachusetts USA",17-03-2020,#Retail #store closures in the US could explode because of the #coronavirus and #Lawsuits https://t.co/Sg8cH97PiR,Neutral
4996,49948,"Philadelphia, PA",17-03-2020,"#stayhomechallenge #COVID2019 #COVID19SouthAfrica #CoronavirusOutbreak #coronavirus 
a father and son dressed up full hazmat shopping at the grocery store yesterday ... video here ??

https://t.co/0LzPltwSF4",Neutral
4997,49949,"Plumsteadville, PA",17-03-2020,#protip #covid_19 - this is STILL in stock even though the #lysol disinfectant is sold out. Check the laundry section in your grocery store! #survivaltips https://t.co/PqvrfB1f1c,Neutral
4998,49950,,17-03-2020,"@RealJamesWoods People need to chill out. I work in a grocery store, it's madness. You only need enough for 2 weeks, not a year. We also have delivery services that can deliver to you if you run out of something. #coronavirus",Negative
4999,49951,"Yuma, AZ",17-03-2020,"During the #quarenteen for #coronavirus, I've lowered all of my ebook prices to .99 cents (lowest I can do on amazon), so if you need some fantasy novels to keep you company, I've got you covered :) #StayHomeAndRead
https://t.co/DsF4k2rOEa",Negative
5000,49952,"Rhu, Argyll & Bute",17-03-2020,"I'm going to try patenting my world-famous vegetable phall as a killer of covid-19.

And the consumer too, probably.",Extremely Negative
5001,49953,#Alpes,17-03-2020,La fin du monde ?? https://t.co/vwfTbmrM6o,Neutral
5002,49954,"Here, there, everywhere ",17-03-2020,"Amidst all the (ridiculous) food hoarding panic (behave folks), frustration at leaders, anxiety 4 our vulnerable &amp; pressure faced by those who work in areas of need, sometimes good to keep it light: https://t.co/XdA0WjjwCH

#COVID?19 
#coronavirus 
#coronavirusaus 
#covid19aus",Extremely Negative
5003,49955,"Southaven, MS",17-03-2020,Imagine the confusion of the grocery store right now for those who gave up media for lent #CoronavirusOutbreak #COVID2019,Negative
5004,49956,"Upstate, NY ",17-03-2020,This country needs to band together...and tip grocery store workers massive amounts of money. #workingthefrontlines #COVID19 #coronavirus #stayhomechallenge #StayHome #QuarantineLife #grocerystores,Neutral
5005,49957,"Seattle, WA",17-03-2020,"@jaketapper  When you go for a walk &amp; you see somebody let them pass or cross the street.

Bring Clorox wipes for cart at grocery store. Look for people who are sick then go the opposite direction and do your shopping?
#Mentalhealth #COVID2019 t",Negative
5006,49958,"Las Vegas, NV",17-03-2020,"The reason you have to stay home during the #coronavirus is that you have crazy old coots like #feckinggrandpa still going to the grocery store every day. 

Please donÂt infect grandpa; he found ramen. https://t.co/tuqFOfaE3g",Positive
5007,49959,England and Wales,17-03-2020,"If the event youÂre heading to has been cancelled due to #Coronavirus and you bought tickets from an official seller, you should get a refund. 

Find our latest #Coronavirus consumer advice https://t.co/yRjW8ulHjA https://t.co/Ww1o0UFddy",Negative
5008,49960,"Ventura County, CA",17-03-2020,Levity Live owns and operates the leading network of comedy venues in the U.S. under multiple consumer brands includingÂ THE IMPROVÂ -Â LEVITY LIVEÂ -Â COPPER BLUES.  #Cancelation #COVID19 #LevityLiveOxnard https://t.co/lpAHnT6cT4 https://t.co/JRVy5R5AXc,Positive
5009,49961,"Bridgeport, CT",17-03-2020,Please see link below from Stop &amp; Shop - special hours 6am-7:30am designated for grocery store customers (Seniors) over 60+.    The hours intended to allow distancing in a less crowded environment.  Regular hours 7:30a-8p.  #Bridgeport #coronavirus #publichealth #prevention https://t.co/zsFTkT2tar,Positive
5010,49962,London,17-03-2020,"Tritax Big Box (BBOX) battered today as investors took fright at the difficulties Covid-19 will cause logistics firms, though the extra shift to online shopping it is prompting may ultimately help the real estate fund.  https://t.co/yll8C60w7D",Negative
